date,freq,variable,value
2020-04-01,m,YBTC,36.3
2020-04-01,q,YBTC,36.5
2020-04-01,m,YBTD,31.9
2020-04-01,q,YBTD,32.1
2020-04-01,m,YBTE,40.4
2020-04-01,q,YBTE,40.6
2020-04-01,m,YBTG,20413.0
2020-04-01,q,YBTG,20413.0
2020-04-01,m,YBTJ,4.4
2020-04-01,q,YBTJ,4.3
2020-04-01,m,YBTM,17.1
2020-04-01,q,YBTM,17.2
2020-04-01,m,YBTO,327.0
2020-04-01,q,YBTO,315.0
2020-04-01,m,YBTP,156.0
2020-04-01,q,YBTP,148.0
2020-04-01,m,YBTQ,171.0
2020-04-01,q,YBTQ,166.0
2020-04-01,m,YBTR,3411.0
2020-04-01,q,YBTR,3368.0
2020-04-01,m,YBTS,1722.0
2020-04-01,q,YBTS,1695.0
2020-04-01,m,YBTT,1689.0
2020-04-01,q,YBTT,1674.0
2020-04-01,m,YBTU,7514.0
2020-04-01,q,YBTU,7514.0
2020-04-01,m,YBTV,3851.0
2020-04-01,q,YBTV,3852.0
2020-04-01,m,YBTW,3663.0
2020-04-01,q,YBTW,3662.0
2020-04-01,m,YBTX,10901.0
2020-04-01,q,YBTX,10915.0
2020-04-01,m,YBTY,5653.0
2020-04-01,q,YBTY,5662.0
2020-04-01,m,YBTZ,5248.0
2020-04-01,q,YBTZ,5253.0
2020-04-01,m,YBUA,22.5
2020-04-01,q,YBUA,21.6
2020-04-01,m,YBUB,20.9
2020-04-01,q,YBUB,19.8
2020-04-01,m,YBUC,24.1
2020-04-01,q,YBUC,23.4
2020-04-01,m,YBUD,62.0
2020-04-01,q,YBUD,61.4
2020-04-01,m,YBUE,62.7
2020-04-01,q,YBUE,61.7
2020-04-01,m,YBUF,61.4
2020-04-01,q,YBUF,61.0
2020-04-01,m,YBUG,84.5
2020-04-01,q,YBUG,84.5
2020-04-01,m,YBUH,89.5
2020-04-01,q,YBUH,89.6
2020-04-01,m,YBUI,79.8
2020-04-01,q,YBUI,79.8
2020-04-01,m,YBUJ,84.8
2020-04-01,q,YBUJ,84.9
2020-04-01,m,YBUK,89.9
2020-04-01,q,YBUK,90.1
2020-04-01,m,YBUL,79.9
2020-04-01,q,YBUL,80.0
2020-04-01,m,YBUN,75.9
2020-04-01,q,YBUN,76.0
2020-04-01,m,YBUQ,13.2
2020-04-01,q,YBUQ,12.5
2020-04-01,m,YBUS,874.1
2020-04-01,q,YBUS,845.9
2020-04-01,m,YBUT,504.6
2020-04-01,q,YBUT,491.0
2020-04-01,m,YBUU,369.5
2020-04-01,q,YBUU,355.0
2020-04-01,m,YBUV,26.7
2020-04-01,q,YBUV,25.9
2020-04-01,m,YBUW,29.8
2020-04-01,q,YBUW,29.1
2020-04-01,m,YBUX,23.4
2020-04-01,q,YBUX,22.5
2020-04-01,m,YBUY,31.1
2020-04-01,q,YBUY,30.3
2020-04-01,m,YBUZ,32.0
2020-04-01,q,YBUZ,31.4
2020-04-01,m,YBVA,29.8
2020-04-01,q,YBVA,28.7
2020-04-01,m,YBVB,12.5
2020-04-01,q,YBVB,11.7
2020-04-01,m,YBVC,12.0
2020-04-01,q,YBVC,10.9
2020-04-01,m,YBVD,12.7
2020-04-01,q,YBVD,11.9
2020-04-01,m,YBVE,8.9
2020-04-01,q,YBVE,8.6
2020-04-01,m,YBVF,10.2
2020-04-01,q,YBVF,10.1
2020-04-01,m,YBVG,8.1
2020-04-01,q,YBVG,7.6
2020-04-01,m,YBVH,111.0
2020-04-01,q,YBVH,104.0
2020-04-01,m,YBVI,66.0
2020-04-01,q,YBVI,58.0
2020-04-01,m,YBVJ,45.0
2020-04-01,q,YBVJ,46.0
2020-04-01,m,YBVK,25.3
2020-04-01,q,YBVK,24.8
2020-04-01,m,YBVL,29.7
2020-04-01,q,YBVL,28.0
2020-04-01,m,YBVM,20.8
2020-04-01,q,YBVM,21.7
2020-04-01,m,YBVN,447.0
2020-04-01,q,YBVN,446.0
2020-04-01,m,YBVO,236.0
2020-04-01,q,YBVO,236.0
2020-04-01,m,YBVP,211.0
2020-04-01,q,YBVP,209.0
2020-04-01,m,YBVQ,11.6
2020-04-01,q,YBVQ,11.7
2020-04-01,m,YBVR,12.1
2020-04-01,q,YBVR,12.2
2020-04-01,m,YBVS,11.1
2020-04-01,q,YBVS,11.1
2020-04-01,m,YBVT,285.0
2020-04-01,q,YBVT,282.0
2020-04-01,m,YBVU,178.0
2020-04-01,q,YBVU,170.0
2020-04-01,m,YBVV,108.0
2020-04-01,q,YBVV,112.0
2020-04-01,m,YBVW,2.6
2020-04-01,q,YBVW,2.6
2020-04-01,m,YBVX,3.1
2020-04-01,q,YBVX,3.0
2020-04-01,m,YBVY,2.1
2020-04-01,q,YBVY,2.2
2020-04-01,m,YBWA,2506.0
2020-04-01,q,YBWA,2541.0
2020-04-01,m,YBWD,986.0
2020-04-01,q,YBWD,965.0
2020-04-01,m,YBWF,978.0
2020-04-01,q,YBWF,974.0
2020-04-01,m,YBWG,166.0
2020-04-01,q,YBWG,171.0
2020-04-01,m,YBWH,264.0
2020-04-01,q,YBWH,245.0
2020-04-01,m,YBWI,18.8
2020-04-01,q,YBWI,17.6
2020-04-01,m,YBWJ,20.8
2020-04-01,q,YBWJ,18.3
2020-04-01,m,YBWK,16.4
2020-04-01,q,YBWK,16.8
2020-04-01,m,YBWL,126.0
2020-04-01,q,YBWL,121.0
2020-04-01,m,YBWM,79.0
2020-04-01,q,YBWM,74.0
2020-04-01,m,YBWN,47.0
2020-04-01,q,YBWN,46.0
2020-04-01,m,YBWP,487.0
2020-04-01,q,YBWP,495.0
2020-04-01,m,YBWS,101.0
2020-04-01,q,YBWS,107.0
2020-04-01,m,YBWV,149.0
2020-04-01,q,YBWV,133.0
2020-04-01,m,YBWY,20.2
2020-04-01,q,YBWY,18.2
2020-04-01,m,YBXB,75.0
2020-04-01,q,YBXB,72.0
2020-04-01,m,YBXD,85.0
2020-04-01,q,YBXD,78.0
2020-04-01,m,YBXE,51.0
2020-04-01,q,YBXE,42.0
2020-04-01,m,YBXF,34.0
2020-04-01,q,YBXF,36.0
2020-04-01,m,YBXG,18.0
2020-04-01,q,YBXG,18.0
2020-04-01,m,YBXH,10.0
2020-04-01,q,YBXH,12.0
2020-04-01,m,YBXI,8.0
2020-04-01,q,YBXI,7.0
2020-04-01,m,YBXJ,8.0
2020-04-01,q,YBXJ,8.0
2020-04-01,m,YBXK,4.0
2020-04-01,q,YBXK,4.0
2020-04-01,m,YBXL,3.0
2020-04-01,q,YBXL,4.0
2020-04-01,m,YBXM,6.9
2020-04-01,q,YBXM,7.2
2020-04-01,m,YBXN,6.7
2020-04-01,q,YBXN,6.9
2020-04-01,m,YBXO,7.0
2020-04-01,q,YBXO,7.6
2020-04-01,m,YBXS,339.0
2020-04-01,q,YBXS,340.0
2020-04-01,m,YBXT,167.0
2020-04-01,q,YBXT,171.0
2020-04-01,m,YBXU,172.0
2020-04-01,q,YBXU,169.0
2020-04-01,m,YBXV,51.0
2020-04-01,q,YBXV,50.0
2020-04-01,m,YBXW,32.0
2020-04-01,q,YBXW,34.0
2020-04-01,m,YBXX,19.0
2020-04-01,q,YBXX,16.0
2020-04-01,m,YBXY,57.0
2020-04-01,q,YBXY,56.0
2020-04-01,m,YBXZ,37.0
2020-04-01,q,YBXZ,32.0
2020-04-01,m,YBYA,20.0
2020-04-01,q,YBYA,25.0
2020-04-01,m,YBYB,12.8
2020-04-01,q,YBYB,12.6
2020-04-01,m,YBYC,15.7
2020-04-01,q,YBYC,13.4
2020-04-01,m,YBYD,9.6
2020-04-01,q,YBYD,11.7
2020-04-01,m,YBYE,10.0
2020-04-01,q,YBYE,10.0
2020-04-01,m,YBYF,7.0
2020-04-01,q,YBYF,5.0
2020-04-01,m,YBYG,3.0
2020-04-01,q,YBYG,5.0
2020-04-01,m,YBYH,392.0
2020-04-01,q,YBYH,389.0
2020-04-01,m,YBYI,180.0
2020-04-01,q,YBYI,192.0
2020-04-01,m,YBYJ,212.0
2020-04-01,q,YBYJ,197.0
2020-04-01,m,YBYK,58.0
2020-04-01,q,YBYK,66.0
2020-04-01,m,YBYL,38.0
2020-04-01,q,YBYL,41.0
2020-04-01,m,YBYM,20.0
2020-04-01,q,YBYM,25.0
2020-04-01,m,YBYN,115.0
2020-04-01,q,YBYN,104.0
2020-04-01,m,YBYO,57.0
2020-04-01,q,YBYO,51.0
2020-04-01,m,YBYP,58.0
2020-04-01,q,YBYP,52.0
2020-04-01,m,YBYQ,20.4
2020-04-01,q,YBYQ,18.5
2020-04-01,m,YBYR,20.9
2020-04-01,q,YBYR,18.1
2020-04-01,m,YBYS,19.9
2020-04-01,q,YBYS,19.0
2020-04-01,m,YBYT,62.0
2020-04-01,q,YBYT,60.0
2020-04-01,m,YBYU,35.0
2020-04-01,q,YBYU,35.0
2020-04-01,m,YBYV,27.0
2020-04-01,q,YBYV,25.0
2020-04-01,m,YBYW,161.0
2020-04-01,q,YBYW,168.0
2020-04-01,m,YBYX,96.0
2020-04-01,q,YBYX,98.0
2020-04-01,m,YBYY,65.0
2020-04-01,q,YBYY,70.0
2020-04-01,m,YBYZ,40.0
2020-04-01,q,YBYZ,36.0
2020-04-01,m,YBZA,24.0
2020-04-01,q,YBZA,22.0
2020-04-01,m,YBZB,16.0
2020-04-01,q,YBZB,14.0
2020-04-01,m,YBZC,84.0
2020-04-01,q,YBZC,77.0
2020-04-01,m,YBZD,58.0
2020-04-01,q,YBZD,50.0
2020-04-01,m,YBZE,26.0
2020-04-01,q,YBZE,28.0
2020-04-01,m,YBZF,29.6
2020-04-01,q,YBZF,27.5
2020-04-01,m,YBZG,32.9
2020-04-01,q,YBZG,29.3
2020-04-01,m,YBZH,24.1
2020-04-01,q,YBZH,24.7
2020-04-01,m,YBZI,55.0
2020-04-01,q,YBZI,51.0
2020-04-01,m,YBZJ,38.0
2020-04-01,q,YBZJ,34.0
2020-04-01,m,YBZK,17.0
2020-04-01,q,YBZK,17.0
2020-04-01,m,YBZL,438.0
2020-04-01,q,YBZL,419.0
2020-04-01,m,YBZM,222.0
2020-04-01,q,YBZM,206.0
2020-04-01,m,YBZN,216.0
2020-04-01,q,YBZN,212.0
2020-04-01,m,YBZO,3858.0
2020-04-01,q,YBZO,3814.0
2020-04-01,m,YBZP,1958.0
2020-04-01,q,YBZP,1931.0
2020-04-01,m,YBZQ,1900.0
2020-04-01,q,YBZQ,1883.0
2020-04-01,m,YBZR,7789.0
2020-04-01,q,YBZR,7794.0
2020-04-01,m,YBZS,3974.0
2020-04-01,q,YBZS,3989.0
2020-04-01,m,YBZT,3816.0
2020-04-01,q,YBZT,3804.0
2020-04-01,m,YBZU,11191.0
2020-04-01,q,YBZU,11194.0
2020-04-01,m,YBZV,5805.0
2020-04-01,q,YBZV,5808.0
2020-04-01,m,YBZW,5386.0
2020-04-01,q,YBZW,5386.0
2020-04-01,m,YBZY,4962.0
2020-04-01,q,YBZY,4973.0
2020-04-01,m,YCAE,748.0
2020-04-01,q,YCAE,705.0
2020-04-01,m,YCAG,30.1
2020-04-01,q,YCAG,28.7
2020-04-01,m,YCAH,29.7
2020-04-01,q,YCAH,27.5
2020-04-01,m,YCAI,30.4
2020-04-01,q,YCAI,29.9
2020-04-01,m,YCAJ,70.2
2020-04-01,q,YCAJ,69.5
2020-04-01,m,YCAK,71.3
2020-04-01,q,YCAK,70.4
2020-04-01,m,YCAL,69.1
2020-04-01,q,YCAL,68.6
2020-04-01,m,YCAM,87.6
2020-04-01,q,YCAM,87.7
2020-04-01,m,YCAN,92.3
2020-04-01,q,YCAN,92.7
2020-04-01,m,YCAO,83.1
2020-04-01,q,YCAO,82.9
2020-04-01,m,YCAP,87.0
2020-04-01,q,YCAP,87.1
2020-04-01,m,YCAQ,92.4
2020-04-01,q,YCAQ,92.4
2020-04-01,m,YCAR,82.0
2020-04-01,q,YCAR,82.0
2020-04-01,m,YCAS,1018.0
2020-04-01,q,YCAS,1040.0
2020-04-01,m,YCAT,525.0
2020-04-01,q,YCAT,543.0
2020-04-01,m,YCAU,493.0
2020-04-01,q,YCAU,498.0
2020-04-01,m,YCAV,1640.0
2020-04-01,q,YCAV,1676.0
2020-04-01,m,YCAW,790.0
2020-04-01,q,YCAW,814.0
2020-04-01,m,YCAX,850.0
2020-04-01,q,YCAX,862.0
2020-04-01,m,YCAY,1104.0
2020-04-01,q,YCAY,1098.0
2020-04-01,m,YCAZ,329.0
2020-04-01,q,YCAZ,312.0
2020-04-01,m,YCBA,775.0
2020-04-01,q,YCBA,786.0
2020-04-01,m,YCBB,1665.0
2020-04-01,q,YCBB,1659.0
2020-04-01,m,YCBC,480.0
2020-04-01,q,YCBC,475.0
2020-04-01,m,YCBD,1185.0
2020-04-01,q,YCBD,1185.0
2020-04-01,m,YCBE,24226.0
2020-04-01,q,YCBE,24302.0
2020-04-01,m,YCBF,14749.0
2020-04-01,q,YCBF,14774.0
2020-04-01,m,YCBG,9477.0
2020-04-01,q,YCBG,9528.0
2020-04-01,m,YCBH,8483.0
2020-04-01,q,YCBH,8331.0
2020-04-01,m,YCBI,2166.0
2020-04-01,q,YCBI,2091.0
2020-04-01,m,YCBJ,6317.0
2020-04-01,q,YCBJ,6240.0
2020-04-01,m,YCBK,20858.0
2020-04-01,q,YCBK,20978.0
2020-04-01,m,YCBL,12220.0
2020-04-01,q,YCBL,12291.0
2020-04-01,m,YCBM,8638.0
2020-04-01,q,YCBM,8687.0
2020-04-01,m,YCBN,6966.0
2020-04-01,q,YCBN,6851.0
2020-04-01,m,YCBO,1558.0
2020-04-01,q,YCBO,1517.0
2020-04-01,m,YCBP,5408.0
2020-04-01,q,YCBP,5334.0
2020-04-01,m,YCBQ,3319.0
2020-04-01,q,YCBQ,3270.0
2020-04-01,m,YCBR,2502.0
2020-04-01,q,YCBR,2452.0
2020-04-01,m,YCBS,816.0
2020-04-01,q,YCBS,817.0
2020-04-01,m,YCBT,1421.0
2020-04-01,q,YCBT,1394.0
2020-04-01,m,YCBU,560.0
2020-04-01,q,YCBU,533.0
2020-04-01,m,YCBV,861.0
2020-04-01,q,YCBV,861.0
2020-04-01,m,YCBW,1064.0
2020-04-01,q,YCBW,1059.0
2020-04-01,m,YCBX,436.0
2020-04-01,q,YCBX,442.0
2020-04-01,m,YCBY,628.0
2020-04-01,q,YCBY,617.0
2020-04-01,m,YCBZ,1511.0
2020-04-01,q,YCBZ,1499.0
2020-04-01,m,YCCA,682.0
2020-04-01,q,YCCA,682.0
2020-04-01,m,YCCB,829.0
2020-04-01,q,YCCB,817.0
2020-04-01,m,YCCC,5.4
2020-04-01,q,YCCC,5.4
2020-04-01,m,YCCD,4.9
2020-04-01,q,YCCD,4.9
2020-04-01,m,YCCE,5.9
2020-04-01,q,YCCE,5.8
2020-04-01,m,YCCF,393.0
2020-04-01,q,YCCF,380.0
2020-04-01,m,YCCG,191.0
2020-04-01,q,YCCG,193.0
2020-04-01,m,YCCH,202.0
2020-04-01,q,YCCH,187.0
2020-04-01,m,YCCI,26.0
2020-04-01,q,YCCI,25.3
2020-04-01,m,YCCJ,28.0
2020-04-01,q,YCCJ,28.3
2020-04-01,m,YCCK,24.4
2020-04-01,q,YCCK,22.9
2020-04-01,m,YCCL,424.0
2020-04-01,q,YCCL,399.0
2020-04-01,m,YCCM,175.0
2020-04-01,q,YCCM,164.0
2020-04-01,m,YCCN,249.0
2020-04-01,q,YCCN,236.0
2020-04-01,m,YCCO,112.0
2020-04-01,q,YCCO,127.0
2020-04-01,m,YCCP,45.0
2020-04-01,q,YCCP,50.0
2020-04-01,m,YCCQ,67.0
2020-04-01,q,YCCQ,77.0
2020-04-01,m,YCCR,582.0
2020-04-01,q,YCCR,592.0
2020-04-01,m,YCCS,272.0
2020-04-01,q,YCCS,275.0
2020-04-01,m,YCCT,310.0
2020-04-01,q,YCCT,317.0
2020-04-01,m,YCCU,8387.0
2020-04-01,q,YCCU,8245.0
2020-04-01,m,YCCV,2119.0
2020-04-01,q,YCCV,2050.0
2020-04-01,m,YCCW,6268.0
2020-04-01,q,YCCW,6196.0
2020-04-01,m,YCCX,909.0
2020-04-01,q,YCCX,912.0
2020-04-01,m,YCCY,369.0
2020-04-01,q,YCCY,381.0
2020-04-01,m,YCCZ,540.0
2020-04-01,q,YCCZ,531.0
2020-04-01,m,YCDA,10.8
2020-04-01,q,YCDA,11.1
2020-04-01,m,YCDB,17.4
2020-04-01,q,YCDB,18.6
2020-04-01,m,YCDC,8.6
2020-04-01,q,YCDC,8.6
2020-04-01,m,YCDD,6000.0
2020-04-01,q,YCDD,5880.0
2020-04-01,m,YCDE,1174.0
2020-04-01,q,YCDE,1102.0
2020-04-01,m,YCDF,4826.0
2020-04-01,q,YCDF,4779.0
2020-04-01,m,YCDG,303.0
2020-04-01,q,YCDG,301.0
2020-04-01,m,YCDH,98.0
2020-04-01,q,YCDH,98.0
2020-04-01,m,YCDI,204.0
2020-04-01,q,YCDI,203.0
2020-04-01,m,YCDJ,1113.0
2020-04-01,q,YCDJ,1089.0
2020-04-01,m,YCDK,453.0
2020-04-01,q,YCDK,444.0
2020-04-01,m,YCDL,660.0
2020-04-01,q,YCDL,644.0
2020-04-01,m,YCDM,434.0
2020-04-01,q,YCDM,428.0
2020-04-01,m,YCDN,150.0
2020-04-01,q,YCDN,139.0
2020-04-01,m,YCDO,284.0
2020-04-01,q,YCDO,289.0
2020-04-01,m,YCDP,2041.0
2020-04-01,q,YCDP,1960.0
2020-04-01,m,YCDQ,567.0
2020-04-01,q,YCDQ,534.0
2020-04-01,m,YCDR,1474.0
2020-04-01,q,YCDR,1426.0
2020-04-01,m,YCDS,6378.0
2020-04-01,q,YCDS,6367.0
2020-04-01,m,YCDT,1669.0
2020-04-01,q,YCDT,1670.0
2020-04-01,m,YCDU,4709.0
2020-04-01,q,YCDU,4697.0
2020-04-01,m,YCDV,18169.0
2020-04-01,q,YCDV,18256.0
2020-04-01,m,YCDW,10494.0
2020-04-01,q,YCDW,10518.0
2020-04-01,m,YCDX,7674.0
2020-04-01,q,YCDX,7738.0
2020-04-01,m,YCDY,5688.0
2020-04-01,q,YCDY,5624.0
2020-04-01,m,YCDZ,4035.0
2020-04-01,q,YCDZ,4004.0
2020-04-01,m,YCEA,1653.0
2020-04-01,q,YCEA,1620.0
2020-04-01,m,YCEB,250.0
2020-04-01,q,YCEB,241.0
2020-04-01,m,YCEC,78.0
2020-04-01,q,YCEC,82.0
2020-04-01,m,YCED,172.0
2020-04-01,q,YCED,159.0
2020-04-01,m,YCEE,1593.0
2020-04-01,q,YCEE,1542.0
2020-04-01,m,YCEF,411.0
2020-04-01,q,YCEF,408.0
2020-04-01,m,YCEG,1182.0
2020-04-01,q,YCEG,1134.0
2020-04-01,m,YCEH,5266.0
2020-04-01,q,YCEH,5255.0
2020-04-01,m,YCEI,1152.0
2020-04-01,q,YCEI,1139.0
2020-04-01,m,YCEJ,4114.0
2020-04-01,q,YCEJ,4116.0
2020-04-01,m,YCEK,16190.0
2020-04-01,q,YCEK,16309.0
2020-04-01,m,YCEL,9007.0
2020-04-01,q,YCEL,9057.0
2020-04-01,m,YCEM,7183.0
2020-04-01,q,YCEM,7252.0
2020-04-01,m,YCEN,4525.0
2020-04-01,q,YCEN,4482.0
2020-04-01,m,YCEO,3129.0
2020-04-01,q,YCEO,3123.0
2020-04-01,m,YCEP,1395.0
2020-04-01,q,YCEP,1360.0
2020-04-01,m,YCEQ,163.0
2020-04-01,q,YCEQ,168.0
2020-04-01,m,YCER,55.0
2020-04-01,q,YCER,46.0
2020-04-01,m,YCES,109.0
2020-04-01,q,YCES,122.0
2020-04-01,m,YCET,409.0
2020-04-01,q,YCET,390.0
2020-04-01,m,YCEU,136.0
2020-04-01,q,YCEU,116.0
2020-04-01,m,YCEV,273.0
2020-04-01,q,YCEV,274.0
2020-04-01,m,YCEW,1098.0
2020-04-01,q,YCEW,1092.0
2020-04-01,m,YCEX,516.0
2020-04-01,q,YCEX,523.0
2020-04-01,m,YCEY,582.0
2020-04-01,q,YCEY,570.0
2020-04-01,m,YCEZ,1913.0
2020-04-01,q,YCEZ,1882.0
2020-04-01,m,YCFA,1453.0
2020-04-01,q,YCFA,1429.0
2020-04-01,m,YCFB,459.0
2020-04-01,q,YCFB,453.0
2020-04-01,m,YCFC,1157.0
2020-04-01,q,YCFC,1131.0
2020-04-01,m,YCFD,903.0
2020-04-01,q,YCFD,871.0
2020-04-01,m,YCFE,254.0
2020-04-01,q,YCFE,259.0
2020-04-01,m,YCFP,24.0
2020-04-01,q,YCFP,27.0
2020-04-01,m,YCFS,319.0
2020-04-01,q,YCFS,297.0
2020-04-01,m,YCFV,91.0
2020-04-01,q,YCFV,91.0
2020-04-01,m,YCGM,275.0
2020-04-01,q,YCGM,279.0
2020-04-01,m,YCGN,123.0
2020-04-01,q,YCGN,137.0
2020-04-01,m,YCGO,153.0
2020-04-01,q,YCGO,142.0
2020-04-01,m,YCGP,3.5
2020-04-01,q,YCGP,3.6
2020-04-01,m,YCGQ,3.1
2020-04-01,q,YCGQ,3.4
2020-04-01,m,YCGR,4.0
2020-04-01,q,YCGR,3.7
2020-04-01,m,YCGS,290.0
2020-04-01,q,YCGS,279.0
2020-04-01,m,YCGT,153.0
2020-04-01,q,YCGT,147.0
2020-04-01,m,YCGU,137.0
2020-04-01,q,YCGU,132.0
2020-04-01,m,YCGV,2.6
2020-04-01,q,YCGV,2.5
2020-04-01,m,YCGW,2.6
2020-04-01,q,YCGW,2.5
2020-04-01,m,YCGX,2.5
2020-04-01,q,YCGX,2.5
2020-04-01,m,YCHC,2135.0
2020-04-01,q,YCHC,2135.0
2020-04-01,m,YCHD,5899.0
2020-04-01,q,YCHD,5901.0
2020-04-01,m,YCHE,4379.0
2020-04-01,q,YCHE,4380.0
2020-04-01,m,YCHF,3908.0
2020-04-01,q,YCHF,3910.0
2020-04-01,m,YCHG,4710.0
2020-04-01,q,YCHG,4711.0
2020-04-01,m,YCHH,5034.0
2020-04-01,q,YCHH,5036.0
2020-04-01,m,YCHI,7071.0
2020-04-01,q,YCHI,7071.0
2020-04-01,m,YCHJ,7366.0
2020-04-01,q,YCHJ,7369.0
2020-04-01,m,YCHK,4601.0
2020-04-01,q,YCHK,4603.0
2020-04-01,m,YCHL,45103.0
2020-04-01,q,YCHL,45114.0
2020-04-01,m,YCHM,2515.0
2020-04-01,q,YCHM,2517.0
2020-04-01,m,YCHN,4437.0
2020-04-01,q,YCHN,4438.0
2020-04-01,m,YCHO,52055.0
2020-04-01,q,YCHO,52069.0
2020-04-01,m,YCHP,1294.0
2020-04-01,q,YCHP,1280.0
2020-04-01,m,YCHQ,3695.0
2020-04-01,q,YCHQ,3670.0
2020-04-01,m,YCHR,2684.0
2020-04-01,q,YCHR,2665.0
2020-04-01,m,YCHS,2498.0
2020-04-01,q,YCHS,2481.0
2020-04-01,m,YCHT,2935.0
2020-04-01,q,YCHT,2928.0
2020-04-01,m,YCHU,3266.0
2020-04-01,q,YCHU,3229.0
2020-04-01,m,YCHV,4919.0
2020-04-01,q,YCHV,4963.0
2020-04-01,m,YCHW,4854.0
2020-04-01,q,YCHW,4840.0
2020-04-01,m,YCHX,2897.0
2020-04-01,q,YCHX,2886.0
2020-04-01,m,YCHY,29042.0
2020-04-01,q,YCHY,28942.0
2020-04-01,m,YCHZ,1502.0
2020-04-01,q,YCHZ,1499.0
2020-04-01,m,YCIA,2693.0
2020-04-01,q,YCIA,2702.0
2020-04-01,m,YCIB,33237.0
2020-04-01,q,YCIB,33143.0
2020-04-01,m,YCIP,658.0
2020-04-01,q,YCIP,651.0
2020-04-01,m,YCIQ,1928.0
2020-04-01,q,YCIQ,1915.0
2020-04-01,m,YCIR,1413.0
2020-04-01,q,YCIR,1400.0
2020-04-01,m,YCIS,1307.0
2020-04-01,q,YCIS,1291.0
2020-04-01,m,YCIT,1542.0
2020-04-01,q,YCIT,1537.0
2020-04-01,m,YCIU,1722.0
2020-04-01,q,YCIU,1702.0
2020-04-01,m,YCIV,2562.0
2020-04-01,q,YCIV,2572.0
2020-04-01,m,YCIW,2468.0
2020-04-01,q,YCIW,2474.0
2020-04-01,m,YCIX,1476.0
2020-04-01,q,YCIX,1468.0
2020-04-01,m,YCIY,15076.0
2020-04-01,q,YCIY,15012.0
2020-04-01,m,YCIZ,769.0
2020-04-01,q,YCIZ,767.0
2020-04-01,m,YCJA,1359.0
2020-04-01,q,YCJA,1366.0
2020-04-01,m,YCJB,17203.0
2020-04-01,q,YCJB,17145.0
2020-04-01,m,YCJC,635.0
2020-04-01,q,YCJC,628.0
2020-04-01,m,YCJD,1766.0
2020-04-01,q,YCJD,1755.0
2020-04-01,m,YCJE,1271.0
2020-04-01,q,YCJE,1264.0
2020-04-01,m,YCJF,1192.0
2020-04-01,q,YCJF,1190.0
2020-04-01,m,YCJG,1393.0
2020-04-01,q,YCJG,1391.0
2020-04-01,m,YCJH,1544.0
2020-04-01,q,YCJH,1526.0
2020-04-01,m,YCJI,2357.0
2020-04-01,q,YCJI,2391.0
2020-04-01,m,YCJJ,2386.0
2020-04-01,q,YCJJ,2366.0
2020-04-01,m,YCJK,1421.0
2020-04-01,q,YCJK,1418.0
2020-04-01,m,YCJL,13966.0
2020-04-01,q,YCJL,13930.0
2020-04-01,m,YCJM,733.0
2020-04-01,q,YCJM,732.0
2020-04-01,m,YCJN,1334.0
2020-04-01,q,YCJN,1337.0
2020-04-01,m,YCJO,16034.0
2020-04-01,q,YCJO,15999.0
2020-04-01,m,YCJP,1228.0
2020-04-01,q,YCJP,1214.0
2020-04-01,m,YCJQ,3549.0
2020-04-01,q,YCJQ,3533.0
2020-04-01,m,YCJR,2574.0
2020-04-01,q,YCJR,2559.0
2020-04-01,m,YCJS,2390.0
2020-04-01,q,YCJS,2366.0
2020-04-01,m,YCJT,2786.0
2020-04-01,q,YCJT,2790.0
2020-04-01,m,YCJU,3143.0
2020-04-01,q,YCJU,3101.0
2020-04-01,m,YCJV,4651.0
2020-04-01,q,YCJV,4718.0
2020-04-01,m,YCJW,4707.0
2020-04-01,q,YCJW,4682.0
2020-04-01,m,YCJX,2793.0
2020-04-01,q,YCJX,2776.0
2020-04-01,m,YCJY,27819.0
2020-04-01,q,YCJY,27741.0
2020-04-01,m,YCJZ,1461.0
2020-04-01,q,YCJZ,1458.0
2020-04-01,m,YCKA,2574.0
2020-04-01,q,YCKA,2581.0
2020-04-01,m,YCKB,31854.0
2020-04-01,q,YCKB,31779.0
2020-04-01,m,YCKP,615.0
2020-04-01,q,YCKP,613.0
2020-04-01,m,YCKQ,1849.0
2020-04-01,q,YCKQ,1842.0
2020-04-01,m,YCKR,1346.0
2020-04-01,q,YCKR,1335.0
2020-04-01,m,YCKS,1243.0
2020-04-01,q,YCKS,1223.0
2020-04-01,m,YCKT,1471.0
2020-04-01,q,YCKT,1468.0
2020-04-01,m,YCKU,1654.0
2020-04-01,q,YCKU,1634.0
2020-04-01,m,YCKV,2428.0
2020-04-01,q,YCKV,2448.0
2020-04-01,m,YCKW,2393.0
2020-04-01,q,YCKW,2398.0
2020-04-01,m,YCKX,1419.0
2020-04-01,q,YCKX,1405.0
2020-04-01,m,YCKY,14417.0
2020-04-01,q,YCKY,14365.0
2020-04-01,m,YCKZ,749.0
2020-04-01,q,YCKZ,747.0
2020-04-01,m,YCLA,1296.0
2020-04-01,q,YCLA,1299.0
2020-04-01,m,YCLB,16462.0
2020-04-01,q,YCLB,16411.0
2020-04-01,m,YCLC,74.8
2020-04-01,q,YCLC,74.6
2020-04-01,m,YCLD,78.8
2020-04-01,q,YCLD,78.8
2020-04-01,m,YCLE,77.8
2020-04-01,q,YCLE,77.7
2020-04-01,m,YCLF,80.5
2020-04-01,q,YCLF,79.4
