LOCATION,INDICATOR,SUBJECT,Subject,MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,16.096914
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,15.294388
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,16.89595
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,14.556946
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.700902
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.601758
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,21.454674
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,18.499805
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,24.418852
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,19.65061
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,13.499011
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,7.6521907
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.396326
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,13.101482
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,11.733475
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,7.9246125
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,5.9675908
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,6.9011183
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,14.961497
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,13.345846
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,11.727402
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,26.081076
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,21.394955
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,23.673616
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,10.495108
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.037128
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,10.991458
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,8.3878117
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,6.4244542
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,10.413839
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,9.5503712
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,12.874725
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,11.176793
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,33.240337
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,20.878084
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.2283621
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,6.8817205
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,6.2931814
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,5.7179947
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,8.7062168
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,8.6749754
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.6455517
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,10.16933
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.056695
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,12.394422
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.786944
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,16.17418
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,13.43137
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.690605
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,17.243698
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.3546734
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.493576
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,11.622102
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,13.338308
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,15.741133
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.695405
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.15209
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.609715
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,15.148472
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,19.9013
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,11.170213
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,9.6732864
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.2818298
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,9.2124052
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.5290518
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,8.858016
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,26.480194
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,39.773697
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,13.805104
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,13.486071
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,15.743901
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,11.247157
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,34.436214
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,37.955067
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,41.527531
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,10.399729
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,8.8515711
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,12.005535
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,9.6966858
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,10.437009
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,11.186902
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.602888
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,12.023787
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,13.195625
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,24.381899
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,17.723286
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,31.141426
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,10.990303
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,11.272675
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,11.543889
CHE,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,7.3363681
CHE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,7.0803828
CHE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,7.5704732
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,24.079657
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,33.519775
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,14.713489
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,25.817486
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,15.336781
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,20.165989
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,4.3982787
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,15.501169
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,9.8013754
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,10.152657
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,6.478518
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,8.2347898
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,11.618057
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,11.118253
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,12.141249
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,19.32925
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,18.262833
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,17.236872
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,6.3920784
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,10.388157
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,14.660422
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,9.7872343
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,12.288136
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,11.040339
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,15.07445
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,15.81815
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,15.446902
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,10.731333
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,13.869212
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.27737
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,19.583523
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,18.352318
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,20.858761
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,13.303548
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,8.6073313
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,18.251785
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,11.049852
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,10.61893
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,11.493608
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,5.4858928
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,8.3869963
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,6.993546
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,11.557638
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.887189
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,14.228198
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,25.206251
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,23.535822
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,21.96076
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,11.236581
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,11.309205
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,11.376768
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,5.5465126
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,8.9517946
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,11.057075
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,10.032343
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,20.65799
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,8.7226286
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,32.361717
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,6.3190956
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,6.0690684
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,5.8250046
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,7.536119
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,8.3398314
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,7.926373
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,11.836206
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,9.9042778
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,13.847093
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.87781
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,10.763897
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,15.510711
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,8.0901861
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.5
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,17.130919
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,14.251302
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,10.165051
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.1935
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,12.642041
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,9.0308084
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,16.39827
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,9.3760328
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,13.333595
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,17.482416
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,9.4338131
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,6.9494081
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,12.164184
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,7.1916485
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,6.8495708
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,7.0272613
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,28.765892
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,17.909744
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,40.017097
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,13.373956
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,11.430901
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,15.331808
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2019,41.940659
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2019,39.077068
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2019,36.250931
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,14.243934
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,15.200427
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,13.320915
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,11.57
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,11.27
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,11.87
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,11.969522
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,12.964687
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,12.460939
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,29.318701
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,23.725376
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,34.844086
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,14.230769
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,12.894737
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,13.58357
CHE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,6.7916074
CHE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,7.1307011
CHE,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,6.9669571
CHL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,19.947477
CHL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,26.767639
CHL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,23.44417
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,30.25078
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,40.508781
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,20.042795
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,18.774717
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,12.369948
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,25.894146
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,10.584412
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,16.964821
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,4.566627
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,11.685645
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,12.480641
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,10.920341
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,18.469614
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,17.98078
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,18.977674
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,11.245006
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,14.021497
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,8.6036291
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,10.398231
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,10.767591
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,11.111111
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,13.792492
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,16.265841
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,15.029516
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,12.405721
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,13.432442
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,11.414589
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,18.745293
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,18.725157
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,18.766371
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,14.322376
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,9.906929
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,18.984516
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,10.645998
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,11.390942
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,11.011213
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,9.1532974
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,9.4347448
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,9.7395401
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,15.631991
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,13.986527
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,12.345515
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,25.193663
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,21.938709
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,23.521662
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,12.507401
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,13.218968
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,11.7054
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,7.9069743
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,9.6104374
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,13.597125
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,11.580697
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,15.733162
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,33.209644
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,22.141518
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,10.924086
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,5.6142402
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,5.3125758
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,5.9262042
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,7.7488875
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,7.9170012
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,8.0758324
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,14.8915
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,9.96031
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,12.361838
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,11.661074
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,15.984042
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,13.646059
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,13.453573
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,17.833595
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,9.2832041
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,11.719577
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,12.69272
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,10.768201
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,14.220293
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,19.333567
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,9.3498135
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,11.049244
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,9.071003
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,7.3006744
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,7.5557604
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,7.5148096
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,7.6001458
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,13.395328
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,14.609114
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,12.18959
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2020,38.673893
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2020,43.254982
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2020,40.949177
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,10.379926
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,10.733997
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,10.034245
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,11.379028
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,11.175833
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,11.584897
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,11.1696
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,11.371595
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,11.269361
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,12.775331
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,14.566058
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,13.69785
CHE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,11.000548
CHE,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,11.30776
CHE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,11.633037
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,27.62752
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,17.947119
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,37.428944
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,33.404469
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,25.931189
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,19.573463
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,11.887791
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,18.863834
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,5.30971
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,11.456838
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,9.0197792
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,10.198738
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,10.890989
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,10.603081
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,11.191282
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,19.40844
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,19.651697
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,19.154337
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2021,12.030375
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2021,12.339497
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2021,12.657704
